Tipo,Kurtosis,Impulse factor,RMS,Margin factor,Skewness,Shape factor,Peak to peak,Crest factor
Outer,11.269854120051017,15.873779780252564,125.2497536152365,0.0001910027350811,-0.0003485094508139,663.5350743468792,5.842176013047506,0.0239230455087505
Outer,11.486758544160702,16.19225428142087,128.43934704643783,0.000188798302995,-0.0306672486583472,667.7457613459339,6.073414032888261,0.024249130760161
Outer,2.437303252929484,9.070967862915207,21.574561108951443,0.000822673050296,-0.0038797830951299,511.0747066877302,0.749111319103196,0.0177488099962998
Outer,2.421028058603472,9.905376297775936,20.364491668162685,0.0009534674858833,-0.0123615968740924,510.1425128492039,0.7627345856102073,0.0194168806721347
Outer,2.63361344989646,10.892812370888466,21.249821800296164,0.0009971068778758,-0.007729369124448,514.0945721380085,0.8544914229504542,0.0211883434707112
Outer,4.37733469497601,15.700473095947435,20.71728831992423,0.0014560416621966,-0.0105916081136666,520.4823743882309,1.195124040720541,0.0301652349215506
Outer,37.83606093673506,39.88612993675349,129.22282755818676,0.0003792776731143,0.1127054754742453,813.8144223153706,12.488942590619727,0.0490113333495295
Outer,37.351311210281786,37.90185847191825,123.84725302366137,0.0003730623887209,0.0541132528321385,820.3376809953662,11.29626761601715,0.0462027520495335
Outer,41.33736446774437,39.774601691655626,125.5083057567944,0.0003791347505822,0.1655131167977112,835.8720039699015,11.618695619447903,0.0475845601991089
Outer,41.69685456879999,42.41207667324901,120.66894432121474,0.0004214730106484,0.0882436284723676,833.9197415383906,12.141694238607696,0.0508587032548341
Sano,1.6070253476023673,7.241955076230923,19.371155095592233,-0.22289934006269393,-0.16065772590597696,707.6062056854928,0.12981652433759305,0.02796075891924352
Sano,1.0926397948657804,7.733427735287248,19.87352315161652,-0.08142305561988293,-0.27784639791087956,706.9958231965065,0.6104463741128174,-0.1846227650717704
Sano,1.4431737344057707,7.294013528815205,19.630320378698684,-0.61836855821398,-0.08023203162357474,707.3570411110884,0.5857872266988404,0.11602613204591844
Sano,1.4047370580849976,7.310548903124004,19.350109351802374,0.3473959552127252,-0.039426878141042745,706.9044854367113,0.5057272659594574,0.16609218453904195
Sano,1.7783191657754926,7.081121254767219,19.747475488273487,0.0725054495191755,0.23744802768802525,707.7033958432124,0.34719378676564083,0.4837648382136765
Sano,1.2683967924783373,7.540691770605002,20.006219337872135,0.017667717122728972,-0.008914553634613354,707.1199438397861,0.4900348918188143,-0.04527730773443127
Sano,1.468353713857888,7.74496805696862,19.93334057417828,-0.25034206726428687,-0.07382851845503,707.640588870909,0.16083596616247076,0.3829723179029317
Sano,1.5209962924124085,7.545777472453064,19.967103404303757,-0.2387405929602189,0.05558946189560206,707.0679686717452,0.654565561480533,0.039656548321239854
Sano,1.2979023098149582,7.652698498387746,19.766161891901465,-0.23326224565926232,-0.10604522927251711,706.9726129301473,0.3667234937032522,-0.2644089406530024
Sano,1.3811209061203502,7.198839269024566,19.955713647024595,0.5041069292882937,-0.17365017028019772,707.2024978041501,-0.03142453153820096,0.1415620774941002
Sano,2.134689693214109,10.274351962002907,21.874067106762215,0.5894436802816209,-0.3818361704725337,1011.2538090939923,0.374519449446054,-0.0955857641622427
Sano,2.7087168544506257,10.310300965998405,22.199256846405717,0.3815219137220044,-0.6534799709943229,1011.6419427285115,0.5760208245024104,-0.10289000972978239
Sano,2.34753450087054,10.602836876678072,21.76862436546968,0.051064907327302164,-0.7135716592823584,1011.415653091457,0.7369635696998753,0.21460437558766898
Sano,1.987062356717773,10.302589727842916,21.858411723767585,-0.12842817796287143,-0.3985833042706246,1011.1886314557994,0.1425571222790149,-0.3415014053593802
Sano,2.5827040012510576,10.684178493054869,22.539070498302713,-0.14848286738651265,-0.4719534792328567,1011.5312977944426,-0.09362853839780827,0.2524293723845592
Sano,2.0054429735114687,10.349487493557856,22.01910517808557,-0.04008244501028687,-0.749542569911338,1011.7527382327963,0.6708217896785491,-0.024637845845762875
Sano,2.541327488512862,10.20997308200617,22.23858288847287,-0.3022172789808711,-0.6976050341716387,1011.396631294303,0.5728780803841964,-0.01736668172678793
Sano,1.968533842761388,10.63322347616202,22.113868875266384,-0.09543854909938165,-1.1500689378521538,1011.1298435577859,0.4533498836952885,0.09000505964064896
Sano,2.2842832813092886,10.381628226113639,22.282454500667015,-0.12000069930006331,-0.7633878260996114,1011.7266579811135,0.2847898865607429,-0.14693160951406725
Sano,2.2149042251426065,10.632832505367528,21.93331472604221,-0.433454182670432,-0.37997837738057894,1011.5793534719619,0.7421734540581459,-0.020285318710943905
Sano,2.2346871501625634,12.520627510176547,22.28288306912946,-0.09455143731128765,-0.421931265293948,1009.2193029004737,0.5751794947832267,-0.0028961244028416246
Sano,2.245787648743514,13.032632903079987,21.654722859052693,-0.10538121373811235,-0.4512749421325842,1009.2693314179778,0.3980098660090676,0.30337661613697875
Sano,2.286049149481018,12.51448423483788,22.084157355526703,0.3016974703423893,-0.9371701123046088,1009.4674912731115,0.5598175614542578,-0.28259212107353276
Sano,2.488565331953512,12.861516765483639,21.81146404313606,-0.17162855368103885,-0.6226201853010355,1009.3926797085425,0.6922947424246337,-0.15079338485523477
Sano,2.63441075738362,13.222005883234468,22.224936908597943,-0.11734462472985563,-0.6047428805101798,1009.1625784622368,0.48415995608413626,-0.39911073435250977
Sano,1.9916579181130056,12.432294998017742,22.005913614739818,-0.03003250746004154,-0.6418633961052378,1009.215234531473,0.37320152938960616,-0.0980662369154359
Sano,2.7317706720549193,12.750811917301379,22.169009888509237,0.23982163107923346,-0.3530724988096089,1009.2577345807599,0.13654902266581914,-0.3621203115625739
Sano,2.0548010286311813,12.243251992221602,21.920291631821744,0.04119646053605567,-0.3201336280494431,1009.5426343738471,0.49147349148653324,-0.07939402372282625
Sano,2.314979284056557,13.129527263136561,21.77475506288792,-0.0362625881420102,-0.49783319875169224,1009.4196767452345,0.4390478249237018,0.12490052422450011
Sano,2.282491895180773,12.658888556526719,21.53158991528625,-0.3460539971482034,-0.6010547057314479,1008.9666426085691,0.4778786788213829,0.0836080102901597
Sano,2.2730555061362048,9.035621784584048,22.918688523949303,-0.09927569634180371,-0.2843440538599129,1010.8906079863632,0.21026601747635176,-0.052603244534917076
Sano,2.3577400089923755,8.878131367335241,22.66950285634695,0.15119818617123723,-0.5789932274792579,1011.2850385781304,0.42049326226540557,0.4055658806210526
Sano,2.0558043409451505,9.07924389658868,23.20304541984854,-0.202240531474437,-0.6622461722434052,1011.1351601288934,0.258914024827349,0.1008029109777951
Sano,2.144093645147203,8.984243282382641,23.03169863258363,0.32731827900528127,-0.5180838333321983,1010.4517082103149,0.2233449544115588,0.0175319603978877
Sano,2.2875898272386044,9.092520422714866,23.03877002604785,0.017771011268141,-0.40230809967024533,1010.8275445890159,0.22376352635278937,-0.26487632085061596
Sano,2.2609002647805427,8.243145596932326,22.66470643132686,-0.07434627642786235,-0.21253666137881022,1010.7361152700073,0.21514162405460982,0.2104961604255441
Sano,2.3954665466684397,9.107425590157506,22.60047795973721,-0.44830896179219815,-0.7276886032006379,1010.72808885162,0.4338430508252027,-0.09734453168232315
Sano,1.9825715462501177,8.856164720840757,22.66289630825894,-0.02407987058275984,-0.3957138049358705,1010.7826165414648,0.2848149838455718,0.1322862554947071
Sano,2.1346227950207872,8.906445451984304,22.89835032057495,0.11657917963383804,-0.3595743297731605,1010.8429943892472,0.3600707183998339,-0.6156533094439514
Sano,2.1034011254041975,9.105317316534983,22.845547653649366,-0.08932208755265633,-0.331297540212381,1010.8510439402794,0.3979935964974274,0.12813805187302324
Inner,6.7752855404076495,14.150447128788652,63.972945427852316,0.16037695800762838,-0.041442086517540916,567.1534723911258,2.896875651690548,-0.4076887840782784
Inner,6.758780952372407,14.064252731987413,64.24080426889557,0.20058126352574124,0.2445105218402537,566.9700112564548,2.696672507376957,0.1488967421578488
Inner,6.721201512079073,13.890415017707022,63.53170223639146,0.20961649818653266,0.5011371865420718,566.7905712370531,3.0092996801359626,-0.19998862925261324
Inner,6.707918325445437,14.185379157427546,64.157588795189,-0.21181718324020768,0.22152174755884513,567.1341630253119,2.6801861144577237,0.16576033585550976
Inner,6.737401136780314,13.677388874569768,63.52969057565224,0.23541054231584393,0.04142351240848663,567.262625772512,2.9657338474305,0.09476960083343344
Inner,6.508402971664973,13.665903233578724,63.58832498812378,0.13883685100831075,0.20828824075706326,566.9434308710365,2.9965742091149865,0.06385104542335845
Inner,6.594926627077681,14.259589943445619,63.70731193183698,-0.28009700716203817,0.13679975726492125,567.0131308639494,2.784360694220749,0.5205354346804781
Inner,6.691701294941501,14.002141296618488,63.43979015194218,-0.23131418938290768,0.44201875106871447,567.0513552077424,2.786036512119862,-0.10154926973972082
Inner,6.6528921193618045,13.909348600523144,64.43033389649628,-0.02042293818364166,-0.08209602133253102,567.0896902526725,2.756132811643942,-0.17257705544090868
Inner,6.884496264977439,13.835383602260448,63.335407959420415,0.22285411685613482,0.07696570948004873,567.3709520146366,2.9255119956873843,0.005011395656538076
Inner,7.613729935930858,13.719009679103987,64.94623751356099,0.1083984460154468,-0.3345407655178412,576.4130280271842,2.5104119894990835,-0.17012523836761584
Inner,7.163485124892652,13.33003559793773,64.27770695826766,-0.07176698993022992,0.2721872142263641,576.2303256343387,2.720986078985075,0.07676011662719598
Inner,7.21837529440295,14.004708661399812,64.78438579730071,0.01823570165714538,-0.1398748609185096,576.2592314876222,3.0694958249457414,0.3529426453448789
Inner,7.34156318892306,13.790202117069475,64.62875318110295,0.037828064705958134,0.283426091619145,576.1183773653464,2.7242821571714875,-0.08391881182628241
Inner,7.166012329208126,13.39974580920279,64.48200687092098,0.03866295644855833,0.42909786072573025,576.1905923724165,2.857547688971439,0.03880751397668538
Inner,7.173645434537424,13.233013401270998,64.47003521380176,0.13567758718513512,0.2346515592314187,576.0760219566599,2.6010776777826927,-0.18178672645030639
Inner,7.372037485941203,13.443480858110252,64.62013044851658,-0.05577468138377544,0.25882197140302426,576.1560344755696,2.8122585249848555,-0.18096184407794647
Inner,7.297062948907944,13.470462210458175,64.36987594258184,-0.20767175349533162,0.4928205247821873,576.446934974,2.6534528420191643,0.08275725926963504
Inner,7.303370641533668,13.814576336753392,64.32037363314063,0.3286151872151757,0.07827731412801534,576.1403169310053,3.01526106899648,-0.008698961976368921
Inner,7.234950305515426,13.570067805399209,64.59237070974923,0.42589612917781533,0.27701469085961017,576.0668840640728,2.823840869557263,0.09728047984812452
Inner,7.328323581514562,12.979690047259835,65.63586567747458,0.25589281156792265,-0.0002524459884111919,572.8479878831636,3.351368829146999,-0.11194215188092917
Inner,7.357804928683246,13.07620560511881,66.02740460450184,0.2046346617683465,0.28915755862280296,573.2731290620736,2.861298396379177,-0.048318804317649316
Inner,7.003106241058444,13.20463923492393,65.93121583106861,-0.4944372308188962,0.07446504968020368,573.1841028302224,2.9652634764282344,-0.05079667901860552
Inner,7.381769811682883,13.060189607963816,65.99715271994859,-0.10896383568270013,-0.15085053857168368,573.4313547019476,2.656549202209032,-0.09496820821301878
Inner,7.313348661652762,13.526750502428193,65.67336827168441,-0.1294808862404847,0.3032472443958736,572.7393423015211,2.8994909975141545,0.35526093076431065
Inner,7.019723102046157,13.103736920361854,65.84096905189209,0.037228751269788404,0.013724051357012337,573.0631898774888,2.5329999011171442,0.13106832346733668
Inner,7.009291655755669,13.307383124529576,66.05372678266016,-0.23394744193777517,0.14552187765670963,573.032062256815,3.1330428959088703,0.0808234825265798
Inner,7.072872377249351,13.087651344446618,65.8859134538663,0.09156807334720052,0.07809138636272704,573.092212662603,3.046790211603139,-0.3130979955785142
Inner,7.218325766811966,13.08230404898067,66.02546387933651,0.2251571061329351,0.07970670152211017,573.0887458439536,2.839012425564045,0.09144364715767941
Inner,7.391846472050699,13.264725848176877,66.23266292784866,-0.09891933713767229,0.44467101435910245,572.9987161415843,3.014207237411963,0.46740796953472274
Inner,6.681727007229895,12.327836156445775,68.74575376117673,-0.1408724991062354,-0.08481478601807092,572.7421352148076,2.8889010215220896,0.0994742986084903
Inner,6.444751604468635,12.63067370843679,69.03854667584183,0.24587790324902253,0.0895517396658753,572.6119124602865,2.7846075939427637,-0.04306776309941241
Inner,6.682261894813501,12.60492910979232,69.21326564595648,0.1291011674349836,0.09478526364843674,572.4686603544923,2.994430188261022,-0.06321551321003804
Inner,5.964335649299905,12.45018795063976,69.25961914681702,-0.06625666709078232,-0.02870633918856054,572.6946273552857,2.7872027356849842,0.2942663655201161
Inner,6.75216769395519,12.56470515052876,69.07261173833268,-0.1592485534235515,-0.11675325211114443,572.8863949123307,2.7120457382560224,0.38298265553352995
Inner,6.535941276463596,12.473699949547404,69.347847368134,0.040764945226848696,0.15869395078931162,573.276415580592,3.3312846005808763,0.2018134354477532
Inner,6.517198239856667,12.176895123141723,68.95177836705466,0.07441359252163712,0.14469723048378566,572.7752916140422,2.7865459776601345,-0.6154226368667671
Inner,6.17794451373184,12.55568573850225,68.9545258082711,-0.12224838011279694,0.40370451014917735,572.831185222565,2.8797870322096237,0.4589902699416753
Inner,6.659248224044171,12.468969968302549,69.20840072417265,0.5408218938016189,-0.16817065986010338,572.7169250722645,2.9172801589338517,0.10271229289513548
Inner,6.438702829484822,12.286932495167193,69.59531853527247,0.14602260871127118,-0.14204746735837387,572.7445469278807,3.011288124699114,-0.16720167613070241
Inner,38.03403154964466,32.832568948759274,42.41130824628769,0.42444990459831533,-0.10260134425084816,711.2595190426433,3.568207359119483,0.060856730598665296
Inner,37.86697989700592,32.82959708712549,42.69544214384688,0.21535639279370342,-0.030479467163750606,711.1866914673511,3.7459543691708155,-0.1933386168240309
Inner,37.689824109727404,32.727280685638796,42.2421407529032,-0.3194529208797448,-0.0807203165907943,711.2666502187977,3.8165416356658213,0.06316947141716697
Inner,37.82902978506554,32.614313670101055,42.492964422420584,-0.1824295573510059,-0.05380137262478564,710.8536142747574,3.5715614118211914,0.1277482460467039
Inner,37.67705496735096,32.667652311684,42.402056273928444,-0.04279815823691275,-0.08769930550822422,711.1566499050541,3.951649870265494,0.05141901164936268
Inner,37.40259908493698,32.52852724891369,42.91577923633629,0.05385769531643316,-0.20133612847014692,711.3117733891526,3.746491151554028,-0.09101600936936646
Inner,38.17681198138961,33.062780477469964,42.64892093646979,0.02008463302768436,0.0001609534757443798,711.3574710271295,4.140617251277516,-0.03631603179855351
Inner,37.53901206331391,32.6787415419767,42.61574754927286,-0.04213206602082671,-0.30638433902861084,711.2829202409426,3.6614704365402324,-0.0029596829800500254
Inner,38.12794369059051,32.826586945445484,42.508293208986025,-0.04654115335017534,-0.13937844205597882,710.8774065801717,4.354589685827167,-0.02145216638647259
Inner,37.43006878520468,32.95288892572458,42.427957974935715,-0.024902365898133893,0.23178167342982214,711.6068478019342,3.840134352469088,0.07114989829513821
Inner,35.61216514730685,35.282710781852984,36.50016963962397,-0.05112554680297027,0.02762752107313237,681.9530829203997,3.5070416941890867,0.06499123505661591
Inner,36.121497427646155,35.33527271664824,36.360002404919605,0.5340788018801358,-0.19436622548755494,681.9223368199719,3.4200804518620527,-0.09188589345234813
Inner,36.07077456081377,35.07808631076202,36.514333106242944,0.10847357472086619,0.1991213097698601,681.981893081982,3.9114519885016836,0.18324161710579157
Inner,36.080707816664585,34.927626725158504,36.274106991015024,-0.16535926331215908,0.2112721248239571,682.0811487576991,3.812726465620683,0.11069481082076696
Inner,35.85058823342515,35.40991875076363,36.631909457496334,-0.2636729893459401,0.012267189542724787,681.6562501130259,3.561186060435401,-0.2198539664802612
Inner,35.886803380294886,35.15049496956355,36.381786030371416,0.13514513188720328,-0.20829040535100382,681.7976216315457,3.558042261197656,0.1937129590132671
Inner,35.881414747269794,35.12910845020998,36.53600461740995,0.0692783443185985,-0.16132922963530308,681.6900530526276,4.01421793766804,0.16995613326636827
Inner,36.0388559979373,35.126607386131745,36.26946518263729,-0.03871600906371443,-0.06438762153347424,682.0953393724668,3.467234146800181,-0.17130145557697155
Inner,35.908452895856804,35.1435739413016,36.43703053610659,-0.01458660325220943,0.16081929542264564,682.0149960933909,3.3936622360726836,0.3584119661779574
Inner,36.25895804132525,35.24973756237647,36.360105871960656,-0.24378413433734678,-0.05402752529240652,681.9510352427428,3.682010305546791,0.11016839711028847
Inner,37.602456088145026,32.556958936385485,35.64838267185258,-0.08323552404144721,-0.0037579195959114545,678.2957724085038,3.2811443746904727,0.25633340295411977
Inner,37.52516061841484,32.36716218356601,35.540369678402044,-0.11115939884405333,-0.026429389263340895,678.623465926981,3.556628072535487,0.04425631936146556
Inner,37.24056734740778,32.323881964085245,35.525407173177015,0.15254607632312528,0.15015113929512244,678.1335675427024,3.055645106279931,0.2568348222281929
Inner,37.817126991493815,32.256892666304985,35.66437060673342,-0.20640202112049227,-0.3660807648089329,678.3321019667695,3.2403201707797047,0.20268441286540106
Inner,37.737451311154,31.995786349542815,35.7176791862942,0.2574099364491851,-0.20786733108387567,678.4327713523854,3.275263042245208,-0.020897052859812533
Inner,37.99201916007129,31.763458105967302,35.69239515779065,-0.17921331225216314,0.15653395116185964,678.1845507132468,3.4232292330686627,0.056859069679207445
Inner,37.6020649252723,32.10715556907144,35.871229077383724,-0.12824361348808078,-0.036866225571164764,678.2612612373285,3.755478115550355,0.02314941883244164
Inner,37.63579496262645,32.19109021367425,35.73404205455872,-0.10539551485284526,-0.18755023376049929,677.9182166479395,3.47625189834343,0.20378684538061015
Inner,37.89252789652307,32.26838310956951,35.72259655432874,-0.03313021712293836,-0.19889728855843514,678.1567284321267,2.9283307054328716,-0.1441047131251679
Inner,37.758227012448494,32.336939822716225,35.36479613427879,0.17129537923783347,0.12748601652698865,678.1000300013859,3.2619973200454297,0.10140762821739138
Inner,31.051525664766306,31.530794710302956,39.83188007361396,-0.30967276440282904,-0.22346559221561293,639.8092169588035,3.7472208816987878,-0.22238119089127464
Inner,30.83744869814239,31.71059021889673,39.65859621545475,-0.0678982190563023,-0.03011706642540741,640.1779244640016,4.043404757824052,0.07816032626351004
Inner,30.826257096955196,31.882984344408438,39.92856464536587,-0.1608317764733967,0.18944920107574445,639.7300583536675,3.638419119863166,0.18985250450916819
Inner,30.949819607801647,31.82221722925064,39.52833033457341,-0.29605495790207675,-0.037473433283224084,639.7422240623997,3.9175326988984027,0.09462231020718459
Inner,30.62789480406638,32.091256074799574,39.63123791738076,-0.06919338100570567,0.31148808798683025,640.0095004340244,3.6130999671644473,-0.286187798141207
Inner,31.087338424418242,31.67316812878518,39.81611335362013,-0.22889023679763806,0.03762472187017089,639.9518291812616,3.8478853253973364,0.06530779399824281
Inner,31.028999864759232,31.407414677311966,40.11350470216689,-0.03129958417066206,0.0022482435661199513,640.0343165614922,4.130861499489695,0.050972021546698075
Inner,31.333943198597062,31.57646212491097,39.84239411885359,0.1683914784554805,-0.22922444658062485,639.6949435612521,3.4494448462992247,0.3509736995357211
Inner,30.91379481866073,31.925354652637946,39.63952028932603,0.27502468682556713,0.08842364949998843,640.079366902866,3.947916681996248,-0.2229370414110142
Inner,30.98901070550557,32.222642528421005,39.865420827176116,-0.08544355940157508,-0.1201203916199542,640.4193481763415,3.405155747560548,0.08680053522746413
Inner,10.557529294653769,17.039062177125725,116.95131296656278,0.1971253778323777,0.2844333155875627,597.0122191413435,6.100163611559472,0.1102112724233457
Inner,10.602852396105485,16.889471958693207,116.56545593542823,-0.1454705097194617,-0.09006602118521179,597.1849024947946,6.183417923281882,0.10496777424496845
Inner,10.782884961834451,16.727792648026508,116.5613635260994,0.053451953244070476,0.22494542817694788,596.9178825154091,6.471383252264482,-0.1329069936373296
Inner,10.78975822893028,16.97359238968875,116.30834036990608,0.1151336983092448,0.3821385780664085,597.4998666390984,6.292914143593996,-0.24219133311898006
Inner,10.920563333819521,16.711676205097543,116.96091276728872,-0.035869059359842054,0.4474086572260608,596.8399029225328,6.005265046602618,-0.13418262427992048
Inner,10.765027060005453,17.033812248500258,116.42898048600661,-0.17117603404723933,0.39428127154036785,596.8393925658004,6.323876522281382,0.08792407557252668
Inner,10.532330921888075,17.19176777881575,116.30088389321702,0.050276509313108536,0.6607585494138428,597.0976159394753,5.466067303537125,0.08157143519035753
Inner,10.882316924338129,17.37991788254178,116.02703672698327,0.5341504697955847,0.3416805934764554,597.4822709177906,6.185249712180457,0.05687139740163215
Inner,10.592546893251171,16.74605447480966,116.39448352254507,0.004336578950987924,0.44925798143790885,597.2936246554624,6.393180602744252,0.03738855540670097
Inner,10.84897914600251,16.54380606287356,116.64181728217868,0.11115965667774677,0.2451788043342758,597.1969715133165,5.805439954693112,0.6429704555473095
Inner,10.792781767440452,19.565912142296952,96.14297641034472,0.09201461684350265,0.3648774247952092,600.0331831577198,5.9710726916420285,0.30854327143018784
Inner,10.59986300445048,19.416219485353572,96.14799527369766,-0.08183137359258517,0.5172580578140643,599.8582979793053,6.007390949026154,-0.23061747669757127
Inner,10.330206253353705,19.94504123033544,96.32269263893083,-0.1173234960312056,0.25824423898984794,599.7038661088266,5.868247291444587,-0.128737648804117
Inner,10.805234428625718,19.8149651708498,96.69362196283814,-0.26047411481753857,0.08853458426072866,599.7854180030085,6.023340927104562,-0.0978769908888851
Inner,11.1578109776141,19.670729184557953,96.46314958976532,0.2172649705671547,0.3257856660389925,600.2984799130954,5.7093732714480625,0.10546150289113834
Inner,10.870065040563128,19.678393223765298,96.29424467679769,0.14698583513032126,0.09613584913459611,599.4735859652504,5.846149813988392,0.013398645194375162
Inner,11.055106875552436,19.436832769386427,96.58595178443751,-0.2010282198209154,0.06964164822107097,599.8381988301919,6.06350234046876,-0.07189933822182551
Inner,10.635706052632218,19.68353395221684,96.2517017600705,0.2602651215931175,0.6504958051911469,599.7639624040675,6.081071809218539,-0.37621969028273516
Inner,10.793794627852922,19.543073133236152,96.15254644950454,-0.14453082752899696,0.3968051131165705,599.7182995403764,6.194464684891244,-0.044554542674519464
Inner,10.906668442972478,19.71432323227565,96.5731574916959,-0.43632145046451715,0.15059865143318216,599.8746878274786,5.67117949330212,-0.13141528547336115
Inner,11.68701248747776,18.828664872293192,107.50979323364436,0.050325112339608416,0.32389112541743964,612.8751110380248,6.416494646451783,-0.0873228083801031
Inner,11.376777240754008,18.212493172583542,108.17673980336897,0.4849232538762461,-0.10328021797404008,612.8355698426477,5.890149480301113,0.15397969889078977
Inner,11.641913425209886,18.82514289735519,107.73798834398661,-0.08717928170209373,0.4031081166542718,612.945435250682,6.1696886282390455,0.18922090495183608
Inner,11.796638670573143,18.21604128286827,108.27800827067968,-0.03577664811375646,0.454051218832673,613.093672779671,5.8051868548031695,0.22308107537894972
Inner,11.652779285353768,18.28766219359273,108.48127081694084,0.04262501723643096,0.6555764101239987,612.8983148042589,6.323094133115891,0.3350326442371735
Inner,11.745477448754153,18.287068765622692,107.76374146047947,-0.003757721547885587,0.40986633448366,613.1311930730933,6.095119555294257,0.09249747875119405
Inner,11.702000230755544,18.688372499860254,107.88441965140868,0.2227303394472095,0.06538939271817756,612.8360403481175,6.088700183390603,0.26051338724630196
Inner,11.45094322660858,18.1941579048131,108.02845714914325,-0.28414446066657617,0.17486917504156885,613.1829776806269,6.0013777209268016,0.2855121811959716
Inner,11.597158261724122,18.22738903285979,107.89275905197479,-0.048610752979074086,0.22583728704868067,612.8275444668124,5.858846042162157,0.1939042761682889
Inner,11.927600602608145,18.24054415712377,108.10279955116265,-0.002547561910316786,0.3997591477363018,612.721036937083,5.78960705484227,0.08718275079422733
Inner,12.06540971565053,20.648413610030573,99.24604380961817,0.2108755737997928,-0.1465791935712013,603.7716325735367,6.483554755789124,0.06229380318739483
Inner,11.79001134424344,20.9417963323818,98.70040987113926,0.06518546625355695,0.3041032691770967,603.6922196054838,6.616519588745852,-0.2035847219246531
Inner,11.747776134453387,20.915093918483606,99.04239133581623,-0.20397043295317593,0.5803245890603255,603.7721072019815,6.4240089741740976,0.20665608004896246
Inner,12.025679446916483,20.680780498705815,99.03690274618509,-0.10721487064380053,-0.016273939198943932,604.0670092646681,6.449786765547685,0.08910682171880249
Inner,11.799064952356042,20.79382049703507,98.85364359418108,-0.2671259993972428,0.104433469516095,603.9913594185442,6.269131397811174,0.11412351897823791
Inner,11.862200617550585,20.52937633377812,99.14494917687873,-0.16528869995581186,0.17894513561901318,603.7438252164985,6.174937113113035,-0.13797495834305043
Inner,12.008877721322868,21.115786392393098,98.93929288115089,0.3203740790646784,0.4022182828137709,604.1778254211775,6.2262407384320175,0.0409437008307625
Inner,11.857532983207859,20.831629189259814,99.03251523787279,-0.2748635331106914,0.30747318772044796,604.1574894566892,6.432189198172635,0.2935521042217365
Inner,11.715742308977653,21.019514445151966,99.30096332666494,-0.21313774302694435,0.37457359847441163,603.7100799080355,6.43015015465766,-0.09444029913150465
Inner,11.609056483078723,20.55409473750629,98.9076150281187,-0.33915339755844087,0.29678064222562556,604.0797470819731,6.52013723230995,-0.4259291012345075
Outer,10.54610354190164,15.645403685589615,147.5850906027638,-0.06098619377297474,0.1502871811271566,673.4325847483403,6.73394420309525,-0.1817508756792366
Outer,10.606410377322705,15.737081585624969,148.11299201156365,0.4868970628625969,-0.18221974952044506,673.4576524410604,6.206963053884157,-0.026322021815929793
